Folder,Form,RecordPosition,AuditAction,error
W46D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W46D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W46D1 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W46D1 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W49D1 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W7D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,26.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,25.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,26.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,27.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,28.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,29.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,30.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,31.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,32.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,33.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,34.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,35.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,36.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,37.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,38.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,39.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,40.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,41.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,42.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,43.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,44.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,45.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,46.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,47.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,48.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,49.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,50.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,51.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,52.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,53.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,54.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,55.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,56.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,57.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,58.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,59.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,60.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,61.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,62.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,63.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,64.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,65.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,66.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,67.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,15.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,19.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,20.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,21.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,22.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,23.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,24.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,25.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,26.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,27.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,29.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,nan,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,1.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,2.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0001,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,17.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,27.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,nan,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,1.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,2.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0002,,3.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0003,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002002_0003,,5.0,Record Inactivated.,None is not of type 'string'
Antineoplastic Therapy-Medication (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Antineoplastic Therapy-Radiotherapy (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Antineoplastic Therapy-Surgery (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,9.0,Record Inactivated.,None is not of type 'string'
Prior or Concomitant Medication (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Prior or Concomitant Medication (1),,80.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Procedures (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Procedures (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,6.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,15.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,19.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,20.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,21.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,22.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,23.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,24.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,25.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,26.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,27.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,29.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Survival (1),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (16),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (16),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (16),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (16),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (4),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (5),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (5),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (5),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (5),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (6),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (6),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (6),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (6),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (6),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (6),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (6),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (6),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (6),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (6),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (6),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W11D7 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W13D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W13D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W13D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W19D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W22D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W22D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W22D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W2D7 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W31D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W34D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W34D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W34D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W37D1 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W40D1 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W4D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,24.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,34.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,36.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,66.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,70.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,76.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,77.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,78.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002003_0001,,nan,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002003_0001,,1.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002003_0001,,2.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_5002003_0001,,3.0,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,9.0,Record Inactivated.,None is not of type 'string'
End of Treatment (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
End of Treatment (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
End of Treatment (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
End of Treatment (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
End of Treatment (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
End of Treatment (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
End of Treatment (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
End of Treatment (1),,4.0,Record Inactivated.,None is not of type 'string'
End of Treatment (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,4.0,Record Inactivated.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 16 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Follow-up_Week 24 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Follow-up_Week 24 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
