Folder,Form,RecordPosition,AuditAction,error
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Efficacy FU (1)/Efficacy FU 1 (1),,None,DataPage Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Symptomatic Skeletal Events (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned visit (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Concomitant Medication (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 3 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Efficacy FU (1)/Efficacy FU 4 (1),,None,DataPage Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Non-drug therapies (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Rescreen (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Antineoplastic ADT (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Concomitant Medication (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,DataPage Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 4 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Adverse Event/eSAE - Study 5_5007011_0001,,None,Record Inactivated.,None is not of type 'string'
Adverse Event/eSAE - Study 5_5007011_0001,,None,Record Inactivated.,None is not of type 'string'
Adverse Event/eSAE - Study 5_5007011_0001,,None,Record Inactivated.,None is not of type 'string'
Adverse Event/eSAE - Study 5_5007011_0001,,None,Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
